customer_id,age,gender,signup_date,tenure_days,recency_days,frequency,monetary,avg_order_value,num_categories_purchased,num_returns,return_rate,support_tickets,avg_satisfaction_score,email_open_rate,discount_usage_rate,preferred_channel,loyalty_member,churned
CUST-100703,27,Male,2025-10-16,258,29,8,386.56,52.54,6,3,0.375,0,5.0,0.83,0.15,Website,0,0
CUST-100704,25,Female,2021-08-04,1792,5,16,658.02,42.34,2,3,0.188,1,4.2,0.911,0.0,Mobile App,0,0
CUST-100705,50,Other,2026-03-17,106,8,7,350.66,56.46,2,0,0.0,0,2.1,0.59,0.18,Mobile App,0,0
CUST-100706,18,Female,2026-04-16,76,70,17,656.13,39.67,1,6,0.353,2,3.7,0.573,0.31,Mobile App,1,0
CUST-100707,50,Female,2024-08-22,678,1,4,357.78,90.34,2,2,0.5,2,2.0,0.301,0.001,Mobile App,0,0
CUST-100708,45,Male,2025-05-03,424,17,19,2659.58,126.41,3,4,0.211,1,2.7,0.841,0.0,Website,0,0
CUST-100709,44,Female,2023-09-29,1006,20,5,205.21,40.71,5,3,0.6,2,1.6,0.315,0.507,Mobile App,1,0
CUST-100710,56,Male,2024-10-19,620,22,11,583.87,47.28,4,2,0.182,2,4.8,0.583,0.146,In-Store,0,0
CUST-100711,47,Female,2024-06-30,731,37,5,342.85,60.13,2,3,0.6,3,2.7,0.361,0.242,Mobile App,1,0
CUST-100712,59,Other,2023-05-16,1142,28,10,238.57,27.59,2,5,0.5,7,3.3,0.25,0.622,Website,0,0
CUST-100713,61,Male,2023-05-24,1134,42,7,142.42,19.77,3,3,0.429,3,1.1,0.272,0.77,Mobile App,0,0
CUST-100714,70,Female,2021-05-17,1871,7,21,1682.82,85.27,7,2,0.095,0,3.8,0.879,0.179,Website,0,0
CUST-100715,63,Male,2023-10-29,976,4,3,138.88,41.88,5,2,0.667,3,1.6,0.153,0.679,Website,0,0
CUST-100716,47,Female,2023-05-17,1141,5,13,521.15,40.16,1,4,0.308,0,3.4,0.879,0.42,Mobile App,0,0
CUST-100717,46,Male,2022-10-05,1365,19,11,597.12,62.15,5,3,0.273,2,4.1,0.737,0.147,Website,1,0
CUST-100718,31,Male,2025-06-23,373,1,16,481.25,32.89,6,2,0.125,2,2.8,0.536,0.152,Website,1,0
CUST-100719,52,Male,2022-10-27,1343,8,13,543.57,39.74,8,1,0.077,0,5.0,0.946,0.095,Mobile App,0,0
CUST-100720,25,Female,2021-10-08,1727,13,14,340.24,27.81,4,1,0.071,0,4.6,0.71,0.0,Website,0,0
CUST-100721,71,Female,2024-09-13,656,64,9,184.14,21.23,1,5,0.556,2,1.4,0.2,0.61,Website,0,0
CUST-100722,66,Male,2025-06-15,381,44,15,657.72,39.45,3,1,0.067,1,3.3,0.584,0.219,Website,1,0
CUST-100723,24,Male,2024-07-19,712,34,14,393.62,32.74,2,1,0.071,2,3.9,0.732,0.14,Mobile App,0,0
CUST-100724,62,Male,2024-12-07,571,11,6,195.87,30.83,5,2,0.333,1,1.7,0.365,0.351,Website,0,0
CUST-100725,24,Female,2023-04-06,1182,8,9,483.83,51.07,1,1,0.111,0,2.1,0.329,0.213,In-Store,0,0
CUST-100726,59,Female,2021-10-04,1731,13,6,412.57,72.67,6,2,0.333,3,3.2,0.696,0.251,Website,0,0
CUST-100727,22,Male,2023-03-15,1204,45,10,648.01,73.32,3,2,0.2,1,2.6,0.436,0.118,Mobile App,1,0
CUST-100728,45,Female,2025-09-27,277,74,9,569.6,71.86,3,3,0.333,3,2.8,0.403,0.308,Mobile App,0,1
CUST-100729,55,Female,2024-09-20,649,33,5,199.69,35.01,1,3,0.6,0,2.1,0.178,0.326,Mobile App,0,0
CUST-100730,59,Male,2022-09-13,1387,41,17,870.77,48.64,5,1,0.059,0,4.3,0.888,0.0,Mobile App,1,0
CUST-100731,41,Female,2024-08-20,680,1,11,409.55,38.67,2,1,0.091,1,2.3,0.505,0.0,Mobile App,1,0
CUST-100732,70,Male,2023-04-03,1185,56,12,464.8,35.21,6,0,0.0,1,3.8,0.647,0.184,Mobile App,0,0
CUST-100733,62,Female,2022-09-03,1397,5,10,319.19,36.23,6,2,0.2,0,2.5,0.358,0.468,In-Store,0,0
CUST-100734,29,Male,2024-08-22,678,15,14,369.01,29.68,7,5,0.357,0,3.2,0.624,0.239,Website,1,0
CUST-100735,56,Male,2022-12-04,1305,303,14,722.8,56.78,3,2,0.143,0,2.3,0.364,0.466,Mobile App,1,1
CUST-100736,59,Male,2024-04-08,814,1,26,2329.19,83.02,9,5,0.192,1,3.6,0.672,0.01,Mobile App,1,0
CUST-100737,37,Female,2025-09-08,296,65,12,446.22,38.23,5,2,0.167,2,3.6,0.545,0.179,Website,1,0
CUST-100738,60,Male,2024-05-29,763,56,3,113.68,36.34,1,5,1.0,3,2.4,0.095,0.682,Mobile App,0,0
CUST-100739,69,Male,2024-01-15,898,39,5,89.95,19.56,3,2,0.4,6,1.9,0.057,0.428,Mobile App,0,1
CUST-100740,64,Female,2026-05-28,34,7,0,0.0,66.44,2,0,0.0,1,2.8,0.639,0.289,In-Store,1,0
CUST-100741,61,Female,2021-08-08,1788,38,9,176.17,17.95,2,0,0.0,0,4.0,0.47,0.658,Website,0,0
CUST-100742,54,Female,2023-07-28,1069,5,15,762.92,52.22,6,1,0.067,1,3.6,0.64,0.136,Website,0,0
CUST-100743,33,Male,2026-03-22,101,41,12,368.47,33.64,2,3,0.25,1,3.4,0.609,0.096,Website,1,0
CUST-100744,63,Male,2021-09-26,1739,3,17,780.36,44.18,1,3,0.176,3,3.0,0.486,0.11,Website,0,0
CUST-100745,38,Male,2021-10-21,1714,19,5,248.62,53.65,4,2,0.4,3,2.3,0.235,0.32,Website,0,0
CUST-100746,48,Male,2026-05-09,53,25,0,0.0,52.1,3,3,0.0,1,2.4,0.125,0.654,Website,0,0
CUST-100747,35,Male,2025-07-15,351,23,4,323.13,78.07,3,3,0.75,4,1.1,0.256,0.52,Mobile App,0,0
CUST-100748,35,Female,2024-06-15,746,1,12,220.09,18.27,2,2,0.167,0,2.9,0.503,0.579,Mobile App,0,0
CUST-100749,26,Female,2023-09-06,1029,151,12,956.87,73.49,2,3,0.25,1,3.0,0.566,0.349,Website,0,0
CUST-100750,72,Male,2022-07-03,1459,77,8,410.63,54.74,6,1,0.125,2,2.8,0.675,0.0,Mobile App,0,0
CUST-100751,26,Female,2024-02-17,865,59,7,527.21,82.08,3,3,0.429,4,1.9,0.29,0.529,Website,0,0
CUST-100752,22,Male,2023-02-12,1235,7,13,684.04,50.49,3,2,0.154,2,2.8,0.382,0.321,Website,1,0
CUST-100753,71,Male,2026-05-13,49,25,0,0.0,24.65,1,3,0.0,2,1.8,0.399,0.486,In-Store,1,1
CUST-100754,49,Female,2022-11-12,1327,22,6,275.2,47.09,1,5,0.833,4,1.7,0.194,0.644,Mobile App,0,1
CUST-100755,42,Male,2021-06-24,1833,25,12,772.17,65.48,3,4,0.333,2,2.8,0.281,0.279,Mobile App,0,1
CUST-100756,60,Female,2023-07-31,1066,7,9,568.27,71.18,2,4,0.444,2,1.9,0.374,0.479,Mobile App,0,0
CUST-100757,39,Other,2023-12-18,926,19,7,332.02,47.87,3,3,0.429,4,3.1,0.001,0.323,Mobile App,1,0
CUST-100758,25,Male,2024-10-24,615,1,23,1181.38,45.12,8,1,0.043,2,4.9,0.818,0.0,Mobile App,1,0
CUST-100759,59,Male,2021-04-09,1909,103,8,384.06,54.3,5,5,0.625,0,3.8,0.582,0.127,Mobile App,0,0
CUST-100760,28,Female,2026-03-28,95,7,8,627.5,76.87,2,3,0.375,3,2.2,0.423,0.337,Website,0,0
CUST-100761,49,Female,2024-11-14,594,10,14,477.65,39.88,1,4,0.286,0,3.8,0.691,0.336,Mobile App,0,0
CUST-100762,72,Female,2025-09-01,303,14,10,571.6,60.32,5,3,0.3,2,3.6,0.569,0.071,In-Store,1,0
CUST-100763,71,Female,2021-09-29,1736,6,13,1525.35,108.81,7,5,0.385,2,3.2,0.48,0.509,Mobile App,0,0
CUST-100764,38,Female,2023-10-25,980,83,10,1477.48,144.83,2,2,0.2,2,2.2,0.482,0.22,Mobile App,0,0
CUST-100765,62,Female,2021-06-10,1847,96,7,469.13,76.65,2,2,0.286,2,3.2,0.41,0.286,In-Store,0,0
CUST-100766,52,Other,2022-10-30,1340,50,16,701.24,44.47,3,2,0.125,2,5.0,0.791,0.131,Website,0,0
CUST-100767,45,Female,2023-06-01,1126,62,4,96.35,27.57,1,2,0.5,3,1.8,0.25,0.534,Mobile App,0,0
CUST-100768,25,Female,2023-08-17,1049,40,12,678.71,58.79,1,2,0.167,2,3.0,0.453,0.339,Mobile App,1,0
CUST-100769,39,Male,2025-04-28,429,22,12,1254.16,96.71,3,0,0.0,0,3.7,0.614,0.549,Mobile App,0,0
CUST-100770,55,Male,2023-05-21,1137,1,10,444.35,47.91,1,2,0.2,2,2.6,0.401,0.276,Website,0,0
CUST-100771,74,Male,2022-09-21,1379,24,12,958.76,81.03,6,1,0.083,2,2.5,0.606,0.379,Website,0,0
CUST-100772,18,Male,2021-03-18,1931,4,16,1246.21,77.88,4,1,0.062,2,3.3,0.533,0.18,Website,0,0
CUST-100773,58,Male,2023-06-16,1111,1,19,1059.3,50.41,5,1,0.053,0,4.7,0.796,0.259,Mobile App,0,0
CUST-100774,66,Male,2021-05-09,1879,15,7,462.16,74.48,3,2,0.286,1,3.8,0.672,0.361,Mobile App,0,0
CUST-100775,72,Male,2021-04-28,1890,1,4,117.51,28.94,1,3,0.75,2,3.2,0.325,0.508,Mobile App,0,0
CUST-100776,42,Male,2023-08-07,1059,12,8,313.24,45.57,2,4,0.5,0,2.3,0.22,0.224,In-Store,0,0
CUST-100777,24,Female,2024-01-18,895,1,3,163.47,62.06,2,4,1.0,3,2.3,0.29,0.353,In-Store,0,1
CUST-100778,33,Female,2025-08-24,311,47,9,410.9,49.83,1,1,0.111,0,2.8,0.366,0.267,Mobile App,0,0
CUST-100779,66,Female,2024-12-20,558,5,10,322.55,30.26,7,3,0.3,1,3.4,0.782,0.098,Mobile App,0,0
CUST-100780,68,Female,2021-09-04,1761,64,15,963.92,74.52,6,2,0.133,1,4.2,0.861,0.058,Website,0,0
CUST-100781,54,Male,2025-09-02,302,9,7,489.49,61.69,2,1,0.143,0,2.9,0.465,0.325,Mobile App,0,0
CUST-100782,24,Female,2024-04-10,812,66,17,907.56,54.57,6,0,0.0,3,4.4,0.523,0.125,In-Store,0,0
CUST-100783,24,Female,2022-08-25,1406,27,13,1280.99,89.45,3,3,0.231,2,4.5,0.432,0.167,Website,1,0
CUST-100784,45,Female,2025-02-12,504,23,6,413.94,75.27,4,0,0.0,0,2.2,0.317,0.326,Website,1,0
CUST-100785,51,Male,2021-03-01,1948,19,6,91.73,16.07,1,0,0.0,1,2.3,0.177,0.221,Website,1,0
CUST-100786,19,Female,2022-11-30,1309,11,12,705.21,55.02,3,4,0.333,1,2.4,0.55,0.37,Mobile App,0,0
CUST-100787,57,Male,2026-04-07,85,16,15,783.54,54.2,4,1,0.067,0,4.2,0.778,0.0,Mobile App,0,0
CUST-100788,49,Male,2025-01-31,516,15,10,426.76,42.58,3,2,0.2,2,2.8,0.341,0.284,Website,1,0
CUST-100789,18,Female,2022-06-04,1488,12,5,100.1,18.32,4,0,0.0,1,3.0,0.301,0.349,Mobile App,0,1
CUST-100790,23,Male,2021-10-05,1730,2,15,539.08,34.38,4,3,0.2,0,3.4,0.314,0.0,Mobile App,1,0
CUST-100791,43,Female,2021-06-01,1856,17,11,203.66,16.82,5,3,0.273,3,3.7,0.794,0.583,Website,1,0
CUST-100792,59,Female,2021-10-29,1706,33,4,447.5,127.72,4,3,0.75,2,1.9,0.015,0.628,Mobile App,1,0
CUST-100793,65,Male,2026-01-05,177,56,14,721.68,49.93,1,2,0.143,5,2.9,0.615,0.416,Website,0,0
CUST-100794,42,Male,2022-06-25,1467,25,13,852.84,63.67,8,5,0.385,3,3.3,0.832,0.123,Website,0,0
CUST-100795,34,Female,2025-10-27,247,86,8,248.04,30.04,2,3,0.375,2,1.0,0.376,0.388,Mobile App,1,0
CUST-100796,73,Male,2026-01-02,180,31,4,78.44,19.1,2,4,1.0,1,1.7,0.0,0.286,Mobile App,1,0
CUST-100797,44,Female,2022-09-07,1393,56,14,614.79,41.15,2,0,0.0,1,3.8,0.664,0.251,Mobile App,0,0
CUST-100798,35,Male,2023-11-03,971,6,15,636.44,38.46,5,2,0.133,0,4.3,1.0,0.0,Mobile App,0,0
CUST-100799,43,Male,2022-12-03,1306,5,7,362.84,56.41,2,1,0.143,1,3.7,0.745,0.0,Mobile App,1,0
CUST-100800,18,Male,2021-10-28,1707,13,12,444.53,42.03,5,3,0.25,1,2.5,0.442,0.216,Website,0,0
CUST-100801,35,Male,2026-01-17,165,37,14,1735.38,142.12,8,1,0.071,2,3.0,0.559,0.447,In-Store,0,0
CUST-100802,47,Female,2023-07-28,1069,41,12,892.0,82.82,7,0,0.0,1,3.3,0.83,0.001,Mobile App,0,0
CUST-100803,70,Male,2021-12-01,1673,54,4,422.11,100.81,2,5,1.0,3,2.0,0.229,0.539,Website,0,0
CUST-100804,60,Male,2024-01-16,897,32,9,439.43,50.08,3,3,0.333,3,3.5,0.505,0.008,Mobile App,0,0
CUST-100805,62,Male,2023-08-05,1061,132,16,854.02,55.9,4,3,0.188,1,2.0,0.575,0.341,Mobile App,1,1
CUST-100806,49,Female,2023-09-25,1010,101,12,1295.97,96.17,6,1,0.083,1,3.4,0.743,0.493,In-Store,0,0
CUST-100807,24,Female,2021-07-10,1817,1,22,997.47,40.48,4,2,0.091,0,5.0,0.929,0.149,Mobile App,0,0
CUST-100808,40,Female,2026-02-23,128,26,9,565.24,62.08,2,0,0.0,2,2.6,0.24,0.031,In-Store,1,0
CUST-100809,74,Female,2021-09-06,1759,8,20,830.13,42.03,7,1,0.05,0,4.3,0.612,0.169,Mobile App,1,0
CUST-100810,20,Female,2022-01-05,1638,51,8,475.18,63.79,1,3,0.375,0,3.7,0.449,0.217,Website,0,0
CUST-100811,68,Female,2022-01-13,1630,82,9,231.54,26.04,2,0,0.0,1,3.6,0.579,0.434,In-Store,0,0
CUST-100812,57,Male,2024-03-11,842,44,20,731.51,37.58,5,1,0.05,1,3.1,0.78,0.225,Website,0,0
CUST-100813,34,Female,2023-08-20,1046,56,5,240.63,56.48,1,2,0.4,3,2.6,0.454,0.259,Website,0,1
CUST-100814,62,Male,2024-06-05,756,54,5,322.03,59.77,4,4,0.8,1,2.5,0.474,0.324,Mobile App,1,1
CUST-100815,65,Male,2025-01-22,525,1,9,627.4,71.02,2,3,0.333,4,1.9,0.332,0.336,Website,1,0
CUST-100816,20,Male,2021-09-11,1754,153,8,207.21,28.25,4,1,0.125,1,3.6,0.403,0.0,Mobile App,1,1
CUST-100817,24,Female,2023-09-09,1026,19,8,465.39,55.41,5,1,0.125,0,3.7,0.681,0.135,Mobile App,0,0
CUST-100818,55,Male,2022-07-08,1454,27,13,292.39,22.85,1,4,0.308,0,2.7,0.385,0.33,Mobile App,1,0
CUST-100819,74,Male,2025-11-15,228,15,13,529.85,43.17,6,3,0.231,0,2.5,0.363,0.394,Website,0,0
CUST-100820,19,Male,2022-02-28,1584,29,6,280.68,50.89,4,0,0.0,0,3.8,0.798,0.316,Website,0,0
CUST-100821,55,Male,2022-11-12,1327,26,6,246.06,47.26,6,1,0.167,2,3.0,0.419,0.274,Mobile App,1,0
CUST-100822,25,Male,2021-01-13,1995,18,11,1182.14,107.37,1,0,0.0,0,2.7,0.502,0.0,Website,1,0
CUST-100823,55,Male,2025-09-11,293,7,14,688.94,51.12,2,3,0.214,2,3.0,0.616,0.165,Mobile App,0,0
CUST-100824,53,Male,2023-07-04,1093,16,15,855.03,66.12,4,1,0.067,2,2.7,0.827,0.188,Website,1,0
CUST-100825,23,Female,2023-08-29,1037,2,10,618.72,56.57,9,3,0.3,2,3.3,0.659,0.407,Website,0,0
CUST-100826,56,Male,2023-07-07,1090,23,10,541.11,49.53,3,2,0.2,2,2.5,0.313,0.401,Mobile App,0,0
CUST-100827,69,Female,2026-02-14,137,11,3,190.77,63.78,3,2,0.667,2,1.8,0.134,0.435,Website,0,0
CUST-100828,67,Male,2023-11-12,962,73,14,834.87,54.13,3,3,0.214,1,3.6,0.436,0.243,Website,1,0
CUST-100829,19,Male,2024-10-19,620,47,14,722.32,51.89,4,1,0.071,3,3.0,0.571,0.333,Website,0,0
CUST-100830,32,Female,2023-02-01,1246,8,12,487.12,45.07,1,3,0.25,1,1.5,0.349,0.623,In-Store,0,0
CUST-100831,31,Male,2025-03-01,487,5,13,528.89,40.47,8,3,0.231,0,4.9,1.0,0.115,Mobile App,1,0
CUST-100832,43,Female,2024-01-26,887,3,15,535.83,37.85,8,3,0.2,0,3.9,0.795,0.152,Mobile App,1,0
CUST-100833,26,Female,2023-01-27,1251,40,12,614.37,51.94,6,3,0.25,1,3.2,0.687,0.218,Website,0,0
CUST-100834,66,Female,2026-01-26,156,64,7,400.78,50.17,1,3,0.429,3,2.7,0.833,0.194,Mobile App,0,0
CUST-100835,62,Female,2022-03-05,1579,11,10,906.24,94.73,6,3,0.3,1,1.7,0.647,0.069,Mobile App,0,0
CUST-100836,64,Female,2022-07-23,1439,35,8,181.42,24.79,4,1,0.125,2,3.3,0.49,0.014,Mobile App,1,0
CUST-100837,29,Female,2026-02-09,142,4,14,1388.79,111.64,2,1,0.071,1,3.7,0.457,0.143,Website,0,0
CUST-100838,18,Male,2026-01-25,157,3,25,797.63,28.61,2,1,0.04,1,3.6,0.708,0.322,Website,1,0
CUST-100839,69,Male,2021-10-30,1705,10,17,715.41,49.25,5,3,0.176,2,2.3,0.454,0.495,Website,0,0
CUST-100840,34,Female,2024-11-20,588,7,12,809.09,60.08,4,6,0.5,1,2.9,0.375,0.153,Website,0,0
CUST-100841,55,Male,2021-10-10,1725,41,8,218.87,31.5,5,2,0.25,0,4.5,0.562,0.158,Website,0,0
CUST-100842,69,Female,2023-09-22,1013,2,5,152.28,28.31,1,2,0.4,1,2.7,0.3,0.457,Website,1,0
CUST-100843,20,Male,2024-07-27,704,70,11,481.07,46.62,1,2,0.182,1,3.1,0.508,0.251,Mobile App,0,0
CUST-100844,18,Female,2024-12-10,568,10,8,495.42,66.95,1,0,0.0,1,3.6,0.575,0.585,In-Store,1,0
CUST-100845,18,Male,2022-11-11,1328,7,19,1301.57,75.78,4,3,0.158,1,4.8,0.821,0.227,Website,1,0
CUST-100846,26,Female,2025-10-28,246,5,10,235.85,26.49,8,2,0.2,3,3.8,0.593,0.341,Website,1,0
CUST-100847,20,Male,2024-03-30,823,2,17,675.65,45.69,4,2,0.118,4,2.8,0.215,0.348,Website,0,0
CUST-100848,64,Female,2024-07-20,711,71,7,133.8,21.32,3,1,0.143,2,2.4,0.502,0.126,Website,0,0
CUST-100849,52,Male,2025-08-02,333,16,11,359.65,31.85,1,2,0.182,2,3.2,0.263,0.573,Mobile App,0,0
CUST-100850,73,Female,2024-07-06,725,26,2,175.98,86.19,1,4,1.0,2,1.3,0.254,0.556,In-Store,1,0
CUST-100851,63,Male,2023-07-26,1071,11,11,600.52,58.43,1,3,0.273,4,3.4,0.531,0.34,Mobile App,0,0
CUST-100852,72,Male,2022-10-06,1364,12,9,314.07,33.11,3,5,0.556,0,2.7,0.493,0.176,Website,0,0
CUST-100853,31,Male,2025-12-13,200,16,7,621.64,82.16,3,1,0.143,3,1.9,0.0,0.403,Website,0,0
CUST-100854,34,Male,2021-09-17,1748,14,22,889.48,35.34,5,4,0.182,1,4.3,0.694,0.204,Mobile App,0,0
CUST-100855,66,Other,2021-09-05,1760,20,5,239.2,48.72,2,3,0.6,1,2.4,0.214,0.568,Mobile App,0,0
CUST-100856,31,Female,2022-09-07,1393,12,11,207.49,19.6,3,6,0.545,0,3.3,0.514,0.507,Mobile App,0,0
CUST-100857,21,Female,2021-06-07,1850,2,16,606.06,33.17,2,2,0.125,1,3.3,0.645,0.188,Website,1,0
CUST-100858,56,Female,2024-02-09,873,8,14,885.46,55.84,3,3,0.214,2,3.8,0.565,0.212,Website,0,0
CUST-100859,63,Female,2021-12-26,1648,95,2,123.12,54.57,3,1,0.5,0,1.0,0.077,0.191,Mobile App,0,1
CUST-100860,73,Male,2022-06-30,1462,34,11,459.36,40.44,2,2,0.182,1,3.5,0.707,0.0,Mobile App,1,0
CUST-100861,70,Other,2023-05-20,1138,3,9,432.63,46.43,3,0,0.0,2,3.7,0.765,0.243,Mobile App,1,0
CUST-100862,24,Other,2025-06-13,383,27,9,704.9,69.41,1,6,0.667,6,2.4,0.56,0.283,Mobile App,0,0
CUST-100863,62,Male,2023-05-30,1128,97,9,399.86,44.7,3,1,0.111,2,1.7,0.359,0.161,Website,0,0
CUST-100864,66,Male,2021-07-22,1805,31,13,714.62,60.14,5,3,0.231,1,3.5,0.192,0.167,Website,1,0
CUST-100865,57,Male,2021-02-08,1969,64,13,556.09,37.34,1,3,0.231,3,3.0,0.604,0.347,Mobile App,1,0
CUST-100866,64,Male,2024-01-01,912,68,10,533.78,48.41,5,0,0.0,1,3.4,0.546,0.38,Website,1,0
CUST-100867,65,Female,2025-01-29,518,5,2,33.01,19.04,1,5,1.0,0,1.0,0.344,0.268,In-Store,0,0
CUST-100868,43,Male,2022-05-21,1502,41,6,204.89,38.64,2,1,0.167,2,2.5,0.394,0.535,Website,1,0
CUST-100869,20,Male,2026-01-03,179,20,12,683.09,51.07,2,2,0.167,3,2.4,0.562,0.238,Mobile App,0,0
CUST-100870,44,Female,2025-08-08,327,9,6,265.62,47.08,5,1,0.167,0,3.3,0.461,0.339,Website,0,0
CUST-100871,29,Female,2023-05-21,1137,9,15,592.78,37.32,7,2,0.133,5,2.6,0.602,0.265,Mobile App,1,0
CUST-100872,24,Other,2021-01-28,1980,29,10,266.58,30.11,4,0,0.0,3,2.6,0.523,0.208,Mobile App,0,0
CUST-100873,25,Other,2024-08-23,677,117,11,514.37,51.89,5,2,0.182,1,4.1,0.695,0.0,Mobile App,1,0
CUST-100874,57,Male,2024-01-10,903,13,17,845.88,46.32,3,0,0.0,1,3.6,0.671,0.256,Mobile App,0,0
CUST-100875,46,Male,2024-09-04,665,33,10,655.28,57.29,4,2,0.2,2,3.4,0.729,0.203,Website,0,0
CUST-100876,48,Female,2024-01-16,897,31,13,452.83,34.81,4,2,0.154,2,2.6,0.2,0.358,Website,0,0
CUST-100877,60,Female,2026-05-19,43,19,0,0.0,64.23,3,2,0.0,1,1.6,0.354,0.462,Mobile App,1,0
CUST-100878,49,Male,2023-03-18,1201,3,19,490.12,28.03,3,1,0.053,2,3.3,0.497,0.27,Mobile App,0,0
CUST-100879,53,Male,2023-03-15,1204,177,7,151.6,23.7,2,3,0.429,1,2.6,0.174,0.366,Mobile App,0,1
CUST-100880,22,Male,2024-09-18,651,16,15,1467.95,86.56,5,2,0.133,1,3.8,0.391,0.344,In-Store,0,0
CUST-100881,66,Male,2024-12-28,550,3,3,84.33,28.81,1,2,0.667,5,1.3,0.214,0.526,Mobile App,0,0
CUST-100882,43,Female,2022-04-23,1530,10,10,591.08,52.11,4,2,0.2,1,4.1,0.706,0.359,Mobile App,1,0
CUST-100883,26,Male,2025-05-27,400,135,3,140.92,42.4,2,3,1.0,1,1.5,0.156,0.301,In-Store,0,1
CUST-100884,64,Female,2026-03-01,122,18,16,1380.76,87.59,3,0,0.0,0,3.2,0.733,0.378,Mobile App,0,0
CUST-100885,59,Female,2026-03-14,109,1,14,785.57,65.44,6,4,0.286,1,4.3,0.725,0.143,Mobile App,0,0
CUST-100886,21,Female,2021-08-29,1767,1,10,274.17,24.01,6,5,0.5,2,3.6,0.759,0.511,In-Store,1,0
CUST-100887,29,Female,2024-06-14,747,13,5,428.52,100.47,3,0,0.0,2,3.3,0.616,0.353,Mobile App,1,0
CUST-100888,18,Male,2025-11-13,230,29,15,1270.76,76.54,7,3,0.2,1,3.5,0.679,0.301,Mobile App,0,0
CUST-100889,33,Female,2021-09-04,1761,16,4,155.8,39.99,4,2,0.5,1,2.8,0.494,0.341,Mobile App,0,0
CUST-100890,23,Female,2025-08-13,322,54,11,288.61,27.9,2,2,0.182,0,4.3,0.585,0.304,Mobile App,0,0
CUST-100891,58,Male,2024-08-07,693,5,16,837.59,53.83,4,1,0.062,0,4.5,0.803,0.191,Website,1,0
CUST-100892,47,Male,2026-04-22,70,41,12,634.88,55.28,1,1,0.083,1,3.8,0.455,0.195,Website,0,0
CUST-100893,73,Female,2022-10-03,1367,40,10,213.99,20.25,2,2,0.2,0,2.9,0.542,0.51,Website,1,0
CUST-100894,60,Female,2022-08-24,1407,11,17,903.63,52.02,6,3,0.176,2,4.4,0.63,0.0,Mobile App,0,0
CUST-100895,52,Female,2022-05-03,1520,35,6,408.84,73.5,1,2,0.333,1,2.9,0.486,0.313,Mobile App,1,0
CUST-100896,47,Male,2024-12-30,548,76,6,306.71,50.7,3,2,0.333,3,2.2,0.319,0.451,Website,0,0
CUST-100897,21,Female,2024-08-24,676,12,11,500.76,46.86,1,5,0.455,0,3.2,0.536,0.368,Mobile App,0,0
CUST-100898,22,Female,2021-05-10,1878,37,14,697.52,44.24,1,3,0.214,1,3.2,0.562,0.435,Mobile App,0,0
CUST-100899,53,Female,2021-12-26,1648,12,9,331.16,32.92,5,2,0.222,2,4.0,0.485,0.194,Mobile App,0,0
CUST-100900,18,Male,2026-03-20,103,37,10,836.03,80.76,5,1,0.1,1,3.0,0.749,0.208,Website,0,0
CUST-100901,20,Female,2022-09-07,1393,6,9,421.03,41.05,2,0,0.0,3,4.5,0.749,0.256,Website,1,0
CUST-100902,30,Male,2022-01-12,1631,35,15,776.91,53.81,4,1,0.067,0,4.3,0.604,0.483,Mobile App,1,0
CUST-100903,68,Female,2023-05-27,1131,19,14,313.98,25.59,4,1,0.071,1,3.9,0.596,0.315,Mobile App,1,0
CUST-100904,44,Male,2022-12-19,1290,6,20,796.53,46.08,4,5,0.25,1,3.6,0.668,0.073,Website,1,0
CUST-100905,58,Female,2026-05-31,31,84,0,0.0,61.53,3,0,0.0,1,3.5,0.902,0.584,Mobile App,0,0
CUST-100906,41,Female,2026-04-03,89,29,11,430.99,40.6,6,2,0.182,1,3.8,0.526,0.253,Mobile App,1,0
CUST-100907,27,Female,2026-03-24,99,57,14,638.21,41.14,3,0,0.0,2,2.8,0.598,0.307,Mobile App,0,1
CUST-100908,39,Male,2025-07-23,343,102,12,573.02,48.35,3,1,0.083,1,3.5,0.408,0.382,Mobile App,1,0
CUST-100909,23,Male,2021-01-26,1982,77,6,309.05,60.36,1,3,0.5,1,2.0,0.455,0.551,Mobile App,0,1
CUST-100910,61,Female,2022-12-30,1279,72,10,522.96,51.85,7,1,0.1,2,3.2,0.66,0.353,Website,1,0
CUST-100911,28,Female,2022-03-13,1571,16,19,2324.54,118.97,2,5,0.263,1,4.6,0.688,0.062,Mobile App,0,0
CUST-100912,39,Male,2024-10-27,612,11,13,1109.55,86.61,1,4,0.308,0,2.5,0.432,0.351,Mobile App,0,0
CUST-100913,73,Male,2021-05-11,1877,30,4,163.14,37.03,1,3,0.75,1,2.2,0.14,0.578,Website,0,0
CUST-100914,51,Female,2025-05-06,421,9,11,901.95,78.6,2,3,0.273,3,2.8,0.59,0.602,Website,0,0
CUST-100915,44,Female,2021-07-20,1807,35,9,173.73,20.12,2,3,0.333,2,3.2,0.464,0.671,Website,1,0
CUST-100916,48,Male,2026-04-02,90,47,10,450.68,42.29,2,3,0.3,3,3.3,0.471,0.21,Mobile App,0,0
CUST-100917,62,Male,2026-04-22,70,9,19,417.13,23.21,5,1,0.053,0,3.8,1.0,0.173,Mobile App,1,0
